elo,status,motivo,subtipoPlan,dataMax,itauId,pay99Id,idsDesparear,bancosSys,somaPlan
5358,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-09-11,,,,5+1,-2300
5359,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-09-05,,,,5+1,-700
5360,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-08-14,,,,5+1,-250
5361,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-07-28,,,,5+1,-338.27
5362,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-07-17,,,,5+1,-1643.38
5363,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-07-17,,,,5+1,-1844.28
5364,IGNORAR,nao_itau_only,,2017-07-14,,,,4,0
5365,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-07-12,,,,5+1,-4500
5366,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-07-12,,,,5+1,-950
5367,IGNORAR,nao_itau_only,,2017-07-12,,,,,0
5368,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-07-05,,,,5+1,-500
5369,IGNORAR,nao_itau_only,,2017-06-27,,,,2+1,0
5370,IGNORAR,nao_itau_only,,2017-06-26,,,,4,0
5371,IGNORAR,nao_itau_only,,2017-06-20,,,,4+1,0
5372,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-06-20,,,,5+1,-1350
5373,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SEM_99PAY,2019-07-03,,,,3+1,8367.5
5374,IGNORAR,nao_itau_only,,2019-07-02,,,,,0
5375,IGNORAR,nao_itau_only,,2019-07-02,,,,,0
5376,IGNORAR,nao_itau_only,,2019-07-12,,,,4+1,0
5377,IGNORAR,nao_itau_only,,2017-08-15,,,,4,0
5378,IGNORAR,nao_itau_only,,2017-09-14,,,,4,0
5379,IGNORAR,nao_itau_only,,2019-07-24,,,,6,0
5380,IGNORAR,nao_itau_only,,2019-07-24,,,,,0
5381,IGNORAR,nao_itau_only,,2018-05-10,,,,2+1,0
5382,IGNORAR,nao_itau_only,,2017-11-13,,,,4+1,0
5383,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-11-17,,,,5+1,-1850
5384,IGNORAR,nao_itau_only,,2019-08-01,,,,4,0
5385,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2019-07-29,,,,1,0
5386,IGNORAR,nao_itau_only,,2019-08-02,,,,1,0
5387,IGNORAR,nao_itau_only,,2019-08-05,,,,6,0
5388,IGNORAR,nao_itau_only,,2019-08-06,,,,6+5,4035
5389,IGNORAR,nao_itau_only,,2019-08-06,,,,4+6,0
5390,IGNORAR,nao_itau_only,,2019-08-27,,,,2+1,0
5391,IGNORAR,nao_itau_only,,2019-08-26,,,,6+1,0
5392,IGNORAR,nao_itau_only,,2019-08-23,,,,3+6,31526.51
5394,IGNORAR,nao_itau_only,,2019-08-23,,,,6+1,0
5395,IGNORAR,nao_itau_only,,2019-08-13,,,,4+1,0
5396,IGNORAR,nao_itau_only,,2019-09-01,,,,,0
5397,IGNORAR,nao_itau_only,,2019-08-22,,,,6+1,0
5398,IGNORAR,nao_itau_only,,2019-08-12,,,,6+1,0
5399,IGNORAR,nao_itau_only,,2019-08-12,,,,,0
5400,IGNORAR,nao_itau_only,,2019-08-10,,,,,0
5401,IGNORAR,nao_itau_only,,2019-07-23,,,,,0
5402,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2019-09-10,,,,1,0
5403,IGNORAR,nao_itau_only,,2019-09-12,,,,6+1,0
5404,IGNORAR,nao_itau_only,,2019-09-12,,,,3+6,28760
5405,IGNORAR,nao_itau_only,,2019-09-10,,,,,0
5406,IGNORAR,nao_itau_only,,2019-09-10,,,,,0
5408,IGNORAR,nao_itau_only,,2019-09-09,,,,3+6,22901.76
5409,IGNORAR,nao_itau_only,,2019-09-06,,,,6+1,0
5410,IGNORAR,nao_itau_only,,2019-09-04,,,,4,0
5411,IGNORAR,nao_itau_only,,2019-09-05,,,,6+1,0
5412,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-09-05,,,,5+1,-61
5413,IGNORAR,nao_itau_only,,2019-08-30,,,,2,0
5414,IGNORAR,nao_itau_only,,2020-12-15,,,,11+14,0
5415,IGNORAR,nao_itau_only,,2019-07-10,,,,,0
5416,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-09-05,,,,5+1,-350
5417,IGNORAR,nao_itau_only,,2019-09-02,,,,6+1,0
5418,IGNORAR,nao_itau_only,,2019-09-05,,,,6+1,0
5419,IGNORAR,nao_itau_only,,2019-07-10,,,,,0
5420,IGNORAR,nao_itau_only,,2019-07-10,,,,,0
5421,IGNORAR,nao_itau_only,,2019-06-10,,,,,0
5422,IGNORAR,nao_itau_only,,2019-05-10,,,,,0
5423,IGNORAR,nao_itau_only,,2019-05-10,,,,,0
5424,IGNORAR,nao_itau_only,,2019-04-10,,,,,0
5425,IGNORAR,nao_itau_only,,2019-04-10,,,,,0
5426,IGNORAR,nao_itau_only,,2019-03-10,,,,,0
5427,IGNORAR,nao_itau_only,,2019-03-10,,,,,0
5428,IGNORAR,nao_itau_only,,2019-02-10,,,,,0
5429,IGNORAR,nao_itau_only,,2019-02-10,,,,,0
5430,IGNORAR,nao_itau_only,,2019-01-10,,,,,0
5431,IGNORAR,nao_itau_only,,2017-07-21,,,,4,0
5432,IGNORAR,nao_itau_only,,2017-06-16,,,,4,0
5433,IGNORAR,nao_itau_only,,2017-06-16,,,,,-331.63
5434,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-06-12,,,,5+1,-800
5435,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-05-31,,,,5+1,-250
5436,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-05-22,,,,5+1,-41.2
5437,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-05-17,,,,5+1,-3900
5438,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-05-17,,,,5+1,-1851.29
5439,IGNORAR,nao_itau_only,,2017-05-16,,,,4+1,0
5440,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-05-12,,,,5+1,-47
5441,IGNORAR,nao_itau_only,,2017-05-09,,,,2+1,0
5442,IGNORAR,nao_itau_only,,2017-04-25,,,,4+1,0
5443,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-04-17,,,,5+1,-3723.17
5444,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-04-17,,,,5+1,-1500
5445,IGNORAR,nao_itau_only,,2017-03-31,,,,2+1,0
5446,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-03-20,,,,5+1,-227.41
5447,IGNORAR,nao_itau_only,,2017-03-17,,,,4,0
5448,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-03-17,,,,5+1,-1858.37
5449,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-03-10,,,,5+1,-800
5450,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-03-09,,,,5+1,-2570
5451,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-03-08,,,,5+1,-667
5452,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-03-01,,,,5+1,-900
5453,IGNORAR,nao_itau_only,,2017-02-16,,,,4,0
5454,IGNORAR,nao_itau_only,,2017-02-15,,,,4,0
5455,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-02-02,,,,5+1,-111.2
5456,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2017-01-18,,,,5+1,-1350
5457,IGNORAR,nao_itau_only,,2017-01-17,,,,4,0
5458,IGNORAR,nao_itau_only,,2017-01-09,,,,2+1,0
5459,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2016-12-20,,,,5+1,-150
5460,IGNORAR,nao_itau_only,,2016-12-16,,,,4,0
5461,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2016-12-12,,,,5+1,-1700
5462,IGNORAR,nao_itau_only,,2016-10-20,,,,2+1,0
5463,IGNORAR,nao_itau_only,,2016-10-26,,,,2+1,0
5464,IGNORAR,nao_itau_only,,2016-10-27,,,,2+1,0
5465,IGNORAR,nao_itau_only,,2016-11-01,,,,2+1,0
5466,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2016-11-17,,,,5+1,-9382.28
5467,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2016-11-17,,,,5+1,-12
5468,IGNORAR,nao_itau_only,,2016-11-18,,,,4,0
5469,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2016-11-21,,,,5+1,-1290
5470,IGNORAR,nao_itau_only,,2016-10-19,,,,4,0
5471,IGNORAR,nao_itau_only,,2016-09-27,,,,2+1,0
5472,IGNORAR,nao_itau_only,,2016-09-19,,,,4,0
5473,IGNORAR,nao_itau_only,,2019-09-05,,,,4+6,0
5474,IGNORAR,nao_itau_only,,2017-05-31,,,,4,0
5475,IGNORAR,nao_itau_only,,2019-09-09,,,,6+1,0
5476,IGNORAR,nao_itau_only,,2019-01-10,,,,6,0
5477,IGNORAR,nao_itau_only,,2019-01-09,,,,6,0
5478,IGNORAR,nao_itau_only,,2018-04-04,,,,,0
5480,IGNORAR,nao_itau_only,,2019-09-16,,,,4+1,0
5481,IGNORAR,nao_itau_only,,2019-09-16,,,,6+1,0
5482,IGNORAR,nao_itau_only,,2019-09-13,,,,6,0
5483,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-09-17,,,,5+1,-1738.04
5484,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2019-09-17,,,,1,0
5485,IGNORAR,nao_itau_only,,2019-09-17,,,,6+1,0
5486,IGNORAR,nao_itau_only,,2019-09-17,,,,6,0
5487,IGNORAR,nao_itau_only,,2019-09-25,,,,,0
5488,IGNORAR,nao_itau_only,,2019-09-24,,,,,0
5489,IGNORAR,nao_itau_only,,2019-09-25,,,,6+1,0
5490,IGNORAR,nao_itau_only,,2019-09-25,,,,6+1,0
5491,IGNORAR,nao_itau_only,,2019-09-23,,,,,0
5492,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-09-17,,,,5+1,-1740
5493,IGNORAR,nao_itau_only,,2019-09-23,,,,4+6,0
5495,IGNORAR,nao_itau_only,,2019-09-24,,,,,0
5496,IGNORAR,nao_itau_only,,2019-09-25,,,,,0
5497,IGNORAR,nao_itau_only,,2019-09-24,,,,4,0
5498,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-09-25,,,,5+1,-229.05
5499,IGNORAR,nao_itau_only,,2019-09-23,,,,6+1,0
5500,IGNORAR,nao_itau_only,,2019-10-15,,,,,2410
5501,IGNORAR,nao_itau_only,,2019-09-23,,,,,0
5502,IGNORAR,nao_itau_only,,2019-08-10,,,,,0
5503,IGNORAR,nao_itau_only,,2019-09-26,,,,,0
5505,IGNORAR,nao_itau_only,,2019-09-26,,,,,0
5506,IGNORAR,nao_itau_only,,2019-09-27,,,,,0
5507,IGNORAR,nao_itau_only,,2019-09-27,,,,4+1,0
5508,IGNORAR,nao_itau_only,,2019-10-01,,,,6+1,0
5509,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_3,2019-10-02,,,,3+1,57000
5510,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-09-30,,,,5+1,-120
5511,IGNORAR,nao_itau_only,,2019-09-27,,,,2+10,0
5512,IGNORAR,nao_itau_only,,2019-10-02,,,,3,-50
5513,IGNORAR,nao_itau_only,,2019-08-30,,,,3,-100
5514,IGNORAR,nao_itau_only,,2019-10-04,,,,6+1,0
5515,IGNORAR,nao_itau_only,,2019-10-03,,,,4+6,0
5516,IGNORAR,nao_itau_only,,2019-10-03,,,,6+1,0
5517,IGNORAR,nao_itau_only,,2019-10-03,,,,6+1,0
5518,IGNORAR,nao_itau_only,,2019-10-10,,,,,0
5519,IGNORAR,nao_itau_only,,2019-10-10,,,,,0
5520,IGNORAR,nao_itau_only,,2019-10-03,,,,2+10,0
5521,IGNORAR,nao_itau_only,,2019-10-07,,,,2+10,0
5522,IGNORAR,nao_itau_only,,2019-10-08,,,,2+10,0
5523,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-10-03,,,,5+1,-5000
5524,IGNORAR,nao_itau_only,,2019-01-10,,,,,0
5526,IGNORAR,nao_itau_only,,2019-10-11,,,,1,0
5527,IGNORAR,nao_itau_only,,2019-10-11,,,,3,-50
5528,IGNORAR,nao_itau_only,,2019-10-07,,,,3,-50
5529,IGNORAR,nao_itau_only,,2019-10-11,,,,,0
5530,IGNORAR,nao_itau_only,,2019-11-10,,,,,0
5531,IGNORAR,nao_itau_only,,2019-10-18,,,,6,0
5532,IGNORAR,nao_itau_only,,2019-10-18,,,,6+1,0
5533,IGNORAR,nao_itau_only,,2019-10-17,,,,6+1,0
5534,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-10-16,,,,5+1,-5233.28
5535,IGNORAR,nao_itau_only,,2019-10-15,,,,6+1,0
5536,IGNORAR,nao_itau_only,,2019-10-14,,,,6+1,0
5537,IGNORAR,nao_itau_only,,2019-10-14,,,,6+1,0
5538,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-10-17,,,,5+1,-1594
5539,IGNORAR,nao_itau_only,,2019-12-06,,,,,3865.9
5540,IGNORAR,nao_itau_only,,2019-10-18,,,,,0
5541,IGNORAR,nao_itau_only,,2019-10-18,,,,,0
5542,IGNORAR,nao_itau_only,,2019-10-18,,,,,0
5543,IGNORAR,nao_itau_only,,2019-10-18,,,,,-723.57
5544,IGNORAR,nao_itau_only,,2019-10-17,,,,4+1,0
5545,IGNORAR,nao_itau_only,,2019-10-17,,,,4+1,0
5546,IGNORAR,nao_itau_only,,2019-10-22,,,,4,0
5547,IGNORAR,nao_itau_only,,2019-10-22,,,,4,0
5548,IGNORAR,nao_itau_only,,2019-10-22,,,,6+1,0
5549,IGNORAR,nao_itau_only,,2019-10-22,,,,3+6,27700
5550,IGNORAR,nao_itau_only,,2019-10-21,,,,4+1,0
5551,IGNORAR,nao_itau_only,,2019-10-21,,,,6+1,0
5552,IGNORAR,nao_itau_only,,2019-10-22,,,,4,0
5553,IGNORAR,nao_itau_only,,2019-10-16,,,,2+10,0
5554,IGNORAR,nao_itau_only,,2019-10-23,,,,6+1,0
5556,IGNORAR,nao_itau_only,,2019-10-23,,,,4+1,0
5557,IGNORAR,nao_itau_only,,2019-10-25,,,,2+10,0
5558,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2014-04-01,,,,1,0
5559,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2014-03-05,,,,1,0
5560,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2015-05-04,,,,1,0
5561,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2017-05-11,,,,1,0
5562,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2019-10-25,,,,1,0
5563,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-10-25,,,,5+1,-5.81
5564,IGNORAR,nao_itau_only,,2019-10-25,,,,4+1,0
5565,IGNORAR,nao_itau_only,,2019-10-16,,,,,0
5566,IGNORAR,nao_itau_only,,2019-10-25,,,,,0
5567,IGNORAR,nao_itau_only,,2019-10-25,,,,,0
5568,IGNORAR,nao_itau_only,,2019-10-25,,,,,0
5569,IGNORAR,nao_itau_only,,2019-10-25,,,,10+1,0
5570,IGNORAR,nao_itau_only,,2019-10-25,,,,2+10,0
5571,IGNORAR,nao_itau_only,,2019-10-25,,,,2,0
5572,IGNORAR,nao_itau_only,,2019-10-28,,,,,0
5573,IGNORAR,nao_itau_only,,2019-10-28,,,,6+1,0
5574,IGNORAR,nao_itau_only,,2015-11-19,,,,2,0
5575,IGNORAR,nao_itau_only,,2016-03-11,,,,2,0
5576,IGNORAR,nao_itau_only,,2017-06-19,,,,4,0
5577,IGNORAR,nao_itau_only,,2017-06-19,,,,4,0
5578,IGNORAR,nao_itau_only,,2017-06-19,,,,4,0
5579,IGNORAR,nao_itau_only,,2017-06-23,,,,4,0
5580,IGNORAR,nao_itau_only,,2017-06-19,,,,4,0
5581,IGNORAR,nao_itau_only,,2017-06-19,,,,4,0
5582,IGNORAR,nao_itau_only,,2015-10-06,,,,2,0
5583,IGNORAR,nao_itau_only,,2015-10-07,,,,2+1,0
5584,IGNORAR,nao_itau_only,,2015-11-16,,,,2+1,0
5585,IGNORAR,nao_itau_only,,2015-11-20,,,,2+1,0
5586,IGNORAR,nao_itau_only,,2015-12-01,,,,2+1,0
5587,IGNORAR,nao_itau_only,,2016-01-05,,,,2+1,0
5588,IGNORAR,nao_itau_only,,2016-02-05,,,,2+1,0
5589,IGNORAR,nao_itau_only,,2016-03-24,,,,2+1,0
5590,IGNORAR,nao_itau_only,,2016-05-10,,,,2+1,0
5591,IGNORAR,nao_itau_only,,2016-09-02,,,,2+1,0
5592,IGNORAR,nao_itau_only,,2016-09-05,,,,2+1,0
5593,IGNORAR,nao_itau_only,,2016-09-08,,,,2+1,0
5594,IGNORAR,nao_itau_only,,2016-09-15,,,,2+1,0
5595,IGNORAR,nao_itau_only,,2016-09-22,,,,2+1,0
5596,IGNORAR,nao_itau_only,,2016-10-03,,,,2+1,0
5597,IGNORAR,nao_itau_only,,2016-10-10,,,,2+1,0
5598,IGNORAR,nao_itau_only,,2016-10-17,,,,2+1,0
5599,IGNORAR,nao_itau_only,,2016-10-24,,,,2+1,0
5600,IGNORAR,nao_itau_only,,2016-11-03,,,,2+1,0
5601,IGNORAR,nao_itau_only,,2016-11-08,,,,2+1,0
5602,IGNORAR,nao_itau_only,,2016-11-16,,,,2+1,0
5603,IGNORAR,nao_itau_only,,2016-11-28,,,,2+1,0
5604,IGNORAR,nao_itau_only,,2016-12-02,,,,2+1,0
5605,IGNORAR,nao_itau_only,,2016-12-05,,,,2+1,0
5606,IGNORAR,nao_itau_only,,2016-12-15,,,,2+1,0
5607,IGNORAR,nao_itau_only,,2017-01-16,,,,2+1,0
5608,IGNORAR,nao_itau_only,,2017-01-26,,,,2+1,0
5609,IGNORAR,nao_itau_only,,2017-01-27,,,,2+1,0
5611,IGNORAR,nao_itau_only,,2017-02-08,,,,2+1,0
5612,IGNORAR,nao_itau_only,,2017-02-15,,,,2+1,0
5613,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2017-03-01,,,,1,0
5614,IGNORAR,nao_itau_only,,2017-03-15,,,,2+1,0
5615,IGNORAR,nao_itau_only,,2017-03-17,,,,2+1,0
5616,IGNORAR,nao_itau_only,,2017-03-27,,,,2+1,0
5617,IGNORAR,nao_itau_only,,2017-03-31,,,,2+1,0
5618,IGNORAR,nao_itau_only,,2017-04-03,,,,2+1,0
5619,IGNORAR,nao_itau_only,,2017-04-17,,,,2+1,0
5620,IGNORAR,nao_itau_only,,2017-05-02,,,,2+1,0
5621,IGNORAR,nao_itau_only,,2017-05-15,,,,2+1,0
5622,IGNORAR,nao_itau_only,,2017-06-16,,,,2+1,0
5623,IGNORAR,nao_itau_only,,2017-06-19,,,,2+1,0
5624,IGNORAR,nao_itau_only,,2017-07-07,,,,2+1,0
5625,IGNORAR,nao_itau_only,,2017-07-17,,,,2+1,0
5626,IGNORAR,nao_itau_only,,2017-08-15,,,,2+1,0
5627,IGNORAR,nao_itau_only,,2017-10-13,,,,2,0
5628,IGNORAR,nao_itau_only,,2018-04-09,,,,2+3,-93.5
5629,IGNORAR,nao_itau_only,,2018-12-10,,,,,0
5630,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2017-05-12,,,,1,0
5632,IGNORAR,nao_itau_only,,2019-10-28,,,,4+1,0
5633,IGNORAR,nao_itau_only,,2019-10-29,,,,4,0
5634,IGNORAR,nao_itau_only,,2019-11-05,,,,6+1,0
5635,IGNORAR,nao_itau_only,,2019-11-04,,,,,56.64
5636,IGNORAR,nao_itau_only,,2019-11-04,,,,,0
5637,IGNORAR,nao_itau_only,,2019-11-08,,,,,0
5638,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2019-11-08,,,,1,0
5639,IGNORAR,nao_itau_only,,2019-11-08,,,,6+1,0
5640,IGNORAR,nao_itau_only,,2019-11-06,,,,4,0
5641,IGNORAR,nao_itau_only,,2019-11-05,,,,4,0
5642,IGNORAR,nao_itau_only,,2019-11-08,,,,2+3,-112.31
5643,IGNORAR,nao_itau_only,,2017-12-27,,,,6,0
5644,IGNORAR,nao_itau_only,,2017-12-22,,,,6+1,0
5645,IGNORAR,nao_itau_only,,2017-12-28,,,,6+1,0
5646,IGNORAR,nao_itau_only,,2017-12-27,,,,6+1,0
5647,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-11-11,,,,5+1,-72.63
5648,IGNORAR,nao_itau_only,,2017-12-19,,,,6,0
5649,IGNORAR,nao_itau_only,,2019-11-11,,,,4+1,0
5650,IGNORAR,nao_itau_only,,2019-11-12,,,,6+1,0
5651,IGNORAR,nao_itau_only,,2019-11-12,,,,6+1,0
5652,IGNORAR,nao_itau_only,,2019-11-13,,,,6+1,0
5653,IGNORAR,nao_itau_only,,2019-11-12,,,,4+1,0
5654,IGNORAR,nao_itau_only,,2019-11-10,,,,,0
5655,IGNORAR,nao_itau_only,,2019-11-13,,,,6+1,0
5656,IGNORAR,nao_itau_only,,2019-11-13,,,,6,0
5657,IGNORAR,nao_itau_only,,2019-12-10,,,,,0
5658,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-11-18,,,,5+1,-1710.13
5659,IGNORAR,nao_itau_only,,2019-11-14,,,,2+6+1,0
5660,IGNORAR,nao_itau_only,,2019-11-14,,,,6+5+1,499.4
5661,IGNORAR,nao_itau_only,,2019-11-14,,,,4+6+1,0
5662,IGNORAR,nao_itau_only,,2019-11-11,,,,2+10,0
5663,IGNORAR,nao_itau_only,,2019-11-20,,,,4+1,0
5664,IGNORAR,nao_itau_only,,2019-11-22,,,,6+1,0
5665,IGNORAR,nao_itau_only,,2019-11-22,,,,,0
5666,IGNORAR,nao_itau_only,,2019-11-22,,,,,0
5667,IGNORAR,nao_itau_only,,2019-11-21,,,,4+1,0
5668,IGNORAR,nao_itau_only,,2018-07-18,,,,,0
5669,IGNORAR,nao_itau_only,,2018-07-19,,,,,0
5670,IGNORAR,nao_itau_only,,2018-12-13,,,,6+1,0
5671,IGNORAR,nao_itau_only,,2019-04-02,,,,6+1,0
5672,IGNORAR,nao_itau_only,,2019-11-22,,,,4+1,0
5673,IGNORAR,nao_itau_only,,2018-02-16,,,,,0
5674,IGNORAR,nao_itau_only,,2017-01-16,,,,6+1,0
5675,IGNORAR,nao_itau_only,,2017-02-20,,,,6+1,0
5676,IGNORAR,nao_itau_only,,2017-03-06,,,,6+1,0
5677,IGNORAR,nao_itau_only,,2017-04-17,,,,6+1,0
5678,IGNORAR,nao_itau_only,,2017-06-07,,,,6+1,0
5679,IGNORAR,nao_itau_only,,2017-05-25,,,,6+1,0
5680,IGNORAR,nao_itau_only,,2017-06-12,,,,6+1,0
5681,IGNORAR,nao_itau_only,,2017-07-03,,,,6+1,0
5682,IGNORAR,nao_itau_only,,2017-12-19,,,,6+1,0
5683,IGNORAR,nao_itau_only,,2017-11-07,,,,6+1,0
5684,IGNORAR,nao_itau_only,,2017-08-21,,,,6+1,0
5685,IGNORAR,nao_itau_only,,2017-07-25,,,,6+1,0
5686,IGNORAR,nao_itau_only,,2017-12-06,,,,6,0
5687,IGNORAR,nao_itau_only,,2017-11-09,,,,2+6,0
5688,IGNORAR,nao_itau_only,,2017-11-21,,,,,91760.32
5689,IGNORAR,nao_itau_only,,2017-03-21,,,,2+6+1,0
5690,IGNORAR,nao_itau_only,,2018-04-12,,,,2+3+6+5+1,53954.99
5691,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2019-11-25,,,,1,0
5692,IGNORAR,nao_itau_only,,2019-11-25,,,,4+1,0
5693,IGNORAR,nao_itau_only,,2019-11-25,,,,4+1,0
5694,IGNORAR,nao_itau_only,,2019-11-25,,,,2+10,0
5695,IGNORAR,nao_itau_only,,2019-11-27,,,,6+1,0
5696,IGNORAR,nao_itau_only,,2019-11-26,,,,1,0
5697,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-11-27,,,,5+1,-12000
5698,IGNORAR,nao_itau_only,,2019-12-10,,,,,0
5699,IGNORAR,nao_itau_only,,2019-12-10,,,,,0
5700,IGNORAR,nao_itau_only,,2019-11-22,,,,6,0
5701,IGNORAR,nao_itau_only,,2019-12-10,,,,6+1,0
5702,IGNORAR,nao_itau_only,,2019-12-03,,,,6+1,0
5703,IGNORAR,nao_itau_only,,2019-11-25,,,,6,0
5704,IGNORAR,nao_itau_only,,2019-12-06,,,,6+1,0
5705,IGNORAR,nao_itau_only,,2019-11-25,,,,6+1,0
5706,IGNORAR,nao_itau_only,,2019-12-03,,,,3+6,18770
5707,IGNORAR,nao_itau_only,,2019-12-02,,,,2+10,0
5708,IGNORAR,nao_itau_only,,2019-12-10,,,,2+10,0
5709,IGNORAR,nao_itau_only,,2019-12-06,,,,2+10,0
5710,IGNORAR,nao_itau_only,,2019-12-04,,,,4+10,0
5711,IGNORAR,nao_itau_only,,2019-12-03,,,,4,0
5712,IGNORAR,nao_itau_only,,2019-12-04,,,,10+5,1500
5713,IGNORAR,nao_itau_only,,2019-12-10,,,,,0
5714,IGNORAR,nao_itau_only,,2019-11-27,,,,,0
5715,IGNORAR,nao_itau_only,,2019-12-10,,,,6+5,6000
5717,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2019-12-12,,,,1,0
5719,IGNORAR,nao_itau_only,,2019-12-11,,,,4+1,0
5720,IGNORAR,nao_itau_only,,2019-12-04,,,,,-1087.03
5721,IGNORAR,nao_itau_only,,2019-12-11,,,,4+1,0
5722,IGNORAR,nao_itau_only,,2019-12-10,,,,2+6,0
5723,IGNORAR,nao_itau_only,,2019-12-18,,,,1,0
5724,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_SAME_BANK,2019-12-17,,,,1,0
5725,IGNORAR,antes_extrato_99pay,INTERBANCARIO_99PAY_DESTINO_5,2019-12-17,,,,5+1,-1422.46
5726,IGNORAR,nao_itau_only,,2019-12-16,,,,3+1,1113.83
5727,IGNORAR,nao_itau_only,,2019-11-25,,,,1,0
